group_id,entity_name,entity_value,extracted_text
731432,item_weight,60 gram,"no preservatives @ noartificial flavours e@ no added sugar

my happy gut is a blend of superfoods that help improve digestion, ease constipation
and boost overall health by improving your gut health.

how to use: add approx. half tsp of the mix to a glass of hot water or buttermilk. stir well. enjoy!
tastes like: earthy herbs

net wt: 60g

mrp : %780/-
(incl. of all taxes)

nutrition facts per jar (60g)

energy (kcal) 204.24

batch
mfg. date :

best before: 12 months from manufacturing
carbs (g) 53.06 store in a cool dry place. use within 6 months of opening
protein (g) proprietary food:

manufactured & marketed by:

ingredients: cos mix, c-404, gopalan jewels, kanakapura road,
mulethi, fermented papaya, guava, near kananakunte cross,

triphala,ginger, ashoka root,jeera. doddakallasandra, bangalore - 560062

that’s all!

for feedback or complaints, write to info@cosmix.in,
call 6366160553 or post on the above address.
[e| jssal lic. no.21219186001317 for more details, visit: www.cosmix.in

disclaimer: this product is not intended to cure, diagnose or treat any disease.
in case of pre - existing conditions, please consult with your physician.
"
523149,item_weight,11.7 gram,"d aluminium alloy material

le from high end aluminium alloy and
e weight of the first generation zinc
alloy ring at 1

with its fine roundéd feel, it offers a lighter and more
comfortable wearing experience. —-

%
"
523149,item_weight,11.7 gram,"zikr1

world's first tasbih smart ring
for muslim

new 2022, aluminium alloy,
half metal ring weight,only 11.7g

tasbeeh smart counter

zikr1 has an integrated metal cnc button
so that you can easily keep track of your daily
tasbeeh count at all times.

click the button to count and the zikr1 vibrates
when the count reaches 33, 66, 99 or 100.

5 prayer time reminders

with built-in bluetooth, zikr1 is easily
connected to the iqibla app. you can
receive 5 prayer time reminders via
zikr1 or the smartphone app.
"
881883,item_weight,120.0 gram,
752266,item_weight,0.51 kilogram,"=

color type: }3000k —icooox hirgb

"
752266,wattage,72.0 watt,"o
goo! mm,

t2w
[560x370x50mm]
"
373285,item_volume,200.0 millilitre,
523149,item_weight,7.5 gram,"made of fine steel

high polished

(.5¢2
"
564709,item_weight,120.0 kilogram,"35km 4 oinc 4-8h

distanza massima pneumatico solide tempo di carica

"
225091,item_weight,4.0 kilogram,"-elimina zecche e pulci.
-repelle zecche, zanzare,
flebotomi e mosche
cavalline.

y =:

* zanzara
flebotomo

pipette
(gxo.4m)

principi attivi:
4o mg di imidacloprid,

200 ms di permetrina 4
"
225091,item_weight,4.0 kilogram,"advantix spot-on per cani
fino a4 kg

antiparassitario spot on contro putci, zecche
@ zanzare

nome: advantix spot-on per cani

fino a4 kg

prodotto destinato esclusivamente a: cani
indic azione: antiparassitario per uso esterma
confezione: 4 pipette monodose

per la prevenzione ed il trattsmento delle intestazioni da
pulci, uccide € repelle le zecche, repellerte nei
confronti di zanzare € flebotomi, repellente nei
confront della mosce cavallina nei cani.

* repelie ed elimina le zecche riducendo il rischio di trasmissione di malattie come
berrefosi, rickettsiosi, ehrlichiosi

*repeliente cortro zanzare e flebotomi, riduce # rischio di trasméssione oi matsttle
come la letshmaniosi

*pud essere ulllzzsto quale parte deta strategis of trattamento della dermatite
allergica ds puci

*effetto larvickds di imidacioprid contro le pulci nelmsmbiente frequentato dal cane

*pud essere usato in cagne in gravidenze ¢ in ailattamento

*efficace anche se il cane sibagna

\ntrattemerto va ripetuto, @ seconda dei parassiti, ogi 2-3-4- settmare

per spprotondimenti; clices qu per vedere to spot pubbilicitaria televisivo,
cliccs qui per vedere l'opuscoto informative:

come si applica

4 © | ww prodotts va appitoate in un unico punto tra le scape.

] rpanire il mantello fino a rendere visibile is cute. appoggiare lestremia della piperts
bap sulla cute © spremere pil volte sno a swuotare tutto il contenuto,

2 (| tila fine delapptoazione ccetrollare di aver swuotato completamente ia pipetta

jn rare occasion), 2 possibile che il cane abbis prurto nella zons di apphcazione
la sensazione & transitoria € scompare in poco tempo

noh ere ot

e un medicinete veternario: chiedi consigio al tuo veterinario.

leagere attentamente le avvertenze nei foglio ilustrativo. tener fuori dalla portste
del bambini ed usare particolare sttenzione tinché il sto di appiicszione non sta
a@scitto, lluso scorretto pud essere nocivo, aut, pub. n. 49/vet/2007

"
396159,item_weight,2.0 gram,
752266,wattage,54.0 watt,"54w

[42*30*6cm]
"
192132,item_weight,400.0 gram,"<— 70mm/2. 75inch —»

lovers oracle

57)

heart-shaped
fortune telling cards

we use durable 400 gsm paper
"
750220,item_weight,100.0 gram,"valley of tea

blueberries dried

berry

getrocknete blaubeeten, myitiles séchées, mill secchi, aréndanos
‘secns, gedroogde bosbessen ,torkade babi, jagody suszone
certified organic

latin name: vaccinium cyanocnccus
(qrigin:romania

harvest date:summer
lot:7-2023

www.valleyoftea.com/blueberriesdried

mele mer: 207, bet ve 7207, minden is 72007
acorecminerdepreetnoeacete: 7227, dacoraamas petsblrestnento 72027, conair
‘lertneriartesdl 7.27, fn mirechoudbarto: 72027
et re -a07, nee spo pra: 7.207

non eu landbouw
beb

dulnesbasrac 4,80 bugge-beoum

100g

"
271537,voltage,12.0 volt,"sd sd strainer =

"
271537,voltage,12.0 volt,"20 cdm 19v rv vacht \wwater dr

"
731432,item_weight,271.0 gram,"~ vital proteins

tal proteins beauty
"" _ oe collagen

p [ pt f) fs [i 155 collagen per serving
a y g $e skin, hair, nail + joint support’
dorg a collagen per serving a vw © 120mg of hyaluronic acid
7 33% skin, hair, nail + joint suppor \ 38
naturally flavored with

other natural flavors
dietary supplement
net wt 19.3 oz (1.2 ib) 5479

dietary supplement
net wt 9.6 oz (271 9)
"
731432,item_weight,20.0 gram,"coll
205 cau

approved

x paleo
friendly

made without
gluten & dairy

"
731432,item_weight,271.0 gram,"simply add to hot or cold liquids
sv eeye eb as 8 ct & a wy w @ wei ww ws ee ts ss ae oe

"
249638,item_weight,35.0 gram,"thick and soft silicone material
protect the phone

=,
~~.
<m
— .
——

hy reserved charging port

suitable for all smartphones from 4.7 to 6.8 inches

"
299791,item_weight,154 pound,"76cm(30 inches)

4
model height : 177 cm. (5'10"") model weight : 70 kg (154 ibs)
"
529606,item_weight,2601 pound,
630869,item_weight,14.5 gram,"information

enamel

—— optional size
5,5/6.0/6.5/7.0/7.5/8.0/8.5 inches

0.51 inch
(13mm)

® material: stainless steel v velvet bag

© weight: 14.5g z% medical card

"
486636,item_weight,565.0 gram,"4.1inch

0.19inch

product parameter

10.6inch

5.3inch

0.94inch

"
252782,item_weight,240.0 gram,"fleece lined+
240g cotton

breathable & warm

the fleece lined is breathable and
wouldnt make your hand sweat
but keep warm

"
731432,item_weight,300.0 milligram,"all- natural and
organic

organic /
x /.

usda
organic

watermelon omit
a a a ]
full profile

herbal supplement

vegan
"
731432,item_weight,300.0 milligram,"organic watermelon
hemp gummies
benefits

© support a
healthy rest

helps support
relaxation

@
® helps soothe soreness |
g

watermelon

emp gummies »
and discomfort ‘©

maintain your
quality of life

"
639090,item_weight,3.5 ounce,"milk chocolate
creamy milky

"
801829,maximum_weight_recommendation,440.0 pound,"weight capacity

product weight

tf]
hte
pe
f
pe
a
sc
ss
z

{ |
feo ox
he on
ss gs mi a

v4

"
630869,item_weight,32.0 gram,"skin friendly

ne aqe

se [o-7\ 3) [:
316l stainless steel waterproof hypoallergenic

weight: 32g / 1.130z

vv>

=y donot wipe with cotton washable and air-dried ———y do not rub into sharp
and wool products only objects

yw qr code dial tips 1: (%& qr code dial tips 2: | qr code dial tips 3:
= nae
"
630869,item_weight,32.0 gram,"medical alert bracelets
are easy to set up, wear, and use

material: stainless steel
dial length: 45mm /1.77inch
dial width: 19mm / 0.75inch
weight:32g / 1.130z

applicable wrist dimension

=
oo
in
fou

tips: the size of the product is measured manually and may be subject to marginal error.
"
639090,item_weight,454.0 gram,"chocolate company

premium
chocolate

"
639090,item_weight,1.0 ounce,"solid milk chocolate soccer balls - 1lb - #418

nutri ti on f a ct s amount/serving %dv* amount/serving % dv* a)
——_——— total fat 9g 12% total carb. 17g >
about 16 servings per container sat. fat 6g 28% — dietary fiber 0g  —_——
serving size about trans fat 0g total sugars 16g ==
5 pieces (28g/1 02) cholesterol 5mg 2% includes 13g added sugats 27% | —_——— <<
calories 45 ee ee |—
per serving vitamin d omeg 0% » calcium 60mg 4% iron 0.2mg 2% - potassium 100mg 0% | =m
*the % daily value (dv) tells you how much a nutrientin a serving of food contributes toa dally det. 2000 calories a day is used for general nutrtion advice. | ——___—
ingredients: milk chocolate (sugar, milk, cocoa butter, chocolate, —
soy lecithin [emulsifier], vanillin [artificial flavor). contains: milk, soy. .

the madelaine chocolate company®, rockaway beach, ny 11693 ©mcn
manufactured on equipment that processes peanuts and tree nuts (almonds, pecans, cashews and hazelnuts).

warning: to avoid danger of suffocation, keep this plastic bag away from babies and
children. do notuse this bag in cribs, beds, carriages or play pens.
"
639090,item_weight,454.0 gram,"he. e
®
chocolate company

premium
chocolate

ee decadent + smooth .
\ysoou® ceany

es

‘awe

"
120219,maximum_weight_recommendation,6.0 ton,
375816,item_weight,96.0 gram,
917343,item_weight,900.0 gram,"1. flexible transport belt

the carrying strap is made of highly flexible
material, perfect for your shoulder

2. compact size

with its 61,5 cm width you can
take it with you everywhere

3. low weight u |

because the yoga mat weighs only 900g
you can do your sport everywhere
"
318770,wattage,66.0 watt,"usb to type-c(6a 66w)
samsung galaxy
huawei

google
oneplus

usb to micro usb(2a 10w)
galaxy s7/j7
kindle

power bank
bluetooth speaker

(qm )

usb to lightning(2.4a 12w)
iphone 13/13 pro/13 pro x/13 mini
iphone 12/12 pro/12 pro max/12 mini
iphone x/xs/xs max
iphone 11/11 pro
iphone 8/8 plus
iphone 7/7 plus

co

"
523149,item_weight,24.0 gram,
252782,item_weight,2.0 kilogram,"multi-functiony

suit for work out
exercise,
training,
fitness,

bodybuilding,
cycling ,
weight lifting

"
993359,item_weight,500.0 gram,
386873,item_weight,423.0 gram,"a great leap in power life

comes with a huge 12500mah battery, wp18
rugged phone can free your smartphone

70 37 22 48

hours calltime days standby _ hoursvideo hours music

22mm _ 23.2mm

width: 83.7mm weight: 423g
"
442321,item_weight,70.0 kilogram,"_ *einschlieblich gewicht der tischplatte
7a to
"
730429,item_weight,143.0 gram,
630869,item_weight,0.45 ounce,"product parameter

12mm / |
0.47 inch |

27 mm / 1.06 inch

you photo
> series: bracelet > weight: about 12.7g / 0.450z
> perimeter: 20+5cm (about) > material: rhodium plated

the size of the product is measured manually and may be subject to marginal error.
"
750220,item_weight,44115.0 ton,
281678,item_volume,1.0 litre,"—=-_s eran ~

kay,
y
see

gluhax

cewirzmischung
\ fur glihwein

au

to aufgussbeute,
"
179080,voltage,36.0 volt,"cycle 1000 times detachable 40-50 km 4-shours energy saving

© 36v 10.4 ah battery
"
179080,voltage,36.0 volt,"top speed
"
179080,wattage,250.0 watt,"top speed
"
459516,item_weight,100.0 gram,"iota a

me ess

og

net weight

€2,015

agita -
cae

‘vor g

{i mirtilli sel-

nzonal/nahrwerte 8 100g:
151 kea

| so |

| solm 220001

lot nr.
"
459516,item_weight,100.0 gram,
318770,wattage,20.0 watt,"20w fast charger cable

charge your iphone 13 to 60% in 30 minutes,
compared with the 2.4a cables,the efficiency is improved by 20%

charge for

30

minutes

ww.
iw
y

60% charged
qe

"
523149,item_weight,10.7 gram,"ip black plating

high polished

stainless steel

weight:10.7g
"
449021,item_weight,10.0 ounce,"*«

yokkao

first at

race

"
329793,item_weight,130.0 gram,"@mharnds°

overall length: 20,2 cm

blade length: 7,5 cm

@harnps*

blade width: 3,3cm

weight loss hole tree rings design
means ""time""

closed length:12,2cm

lanyard hole

blade thickness:32mm
liner lock

@ weight:130g
"
375816,item_weight,1.8 ounce,"*
con tt

cor

hazelnut

instant coffee
»

a ° |
gil cu

cor

colombian brew

coffee

wake up « kickass» repeat

ice
mint

instant coffee

ld
eal ue

cor

double

chocolate mocha

install aa

¥
ea

cof

aa

fa
f

=

¥

eat

cof

aie
colombian brew

coffee

wake up = kickass « repeat

wild
vanilla

instant coffee

*
ca

cor

own

colombian brew

coffe

wake up « kickass «repeat

high

caffeine
espresso

instant coffee

¥
nll ae

colombian brew bs

coffe

chocolate mocha

insta corfee
dea

creamy
caramel

instant coffee

colombian brew

coffee

wakeup + kickass» reptar

smoky
cinnamon

instant coffee
y

colombian brew

coffee

wake up kickass «repear

blueberry

chocolate mocha

"
375816,item_weight,1.8 ounce,"hazelnut

instant coffee

colombian brew

wake up « kickass + repeat

ice
mint

instant coffee

double

chocolate mocha

ii”
colombian brew

coffee

wake up + kickass » repeat

wild
vanilla

instant coffee

xt cory) (st ket(

25 sachets - 50g -1.80z

colo! n brew

wake up + kickass + repeat

high

caffeine
espresso

instant coffee

coffee

wake up « kickass » repeat

blueberry

chocolate mocha
ins x coffee

creamy
caramel

instant coffee

colombian brew

coffee

wake up + kickass + repeat

smoky
cinnamon

instant coffee

25 sachets - 50g -1.80z

colombian brew

coffee

mint

chocolate mocha

"
630869,item_weight,15 gram,"fit most wrist

express yourself

diameter : 2.5”
<n t 0.23""

adjustable open size

smooth edges
pull or press the cuffs to adjust the size to fit most wrist,such

as for adult women,teens girl,boy,adult men, 12-80 years old

high polished

pull out firmly with continous
pressure to fit large wrist

il stainless steel
push in firmly with continous
pressure to fit small wrist

=
g
2
&
2
e
%
a
m
©,
4
%
4
~%4
es
s

personal mantra

if small for you

if large for you
pull apart the bangle gently

=

squeeze the bangle gently

discreet
you can wear them
to work & play

fully adjustable to

fit your wrist perfectly

100% stainless steel
hypoallergenic

light weigh
tarnish resistant

comfortable
durable
"
